Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
1,0.20649888135290226,3,257.83299999999997,1,2,4,73.36888304996882
1,0.14637992348679515,0,156.5288,1,2,4,39.6394752740245
1,0.20719746378756668,6,88.5172,3,1,4,37.78194277694042
2,0.2183983951406237,5,244.6144,1,2,4,51.91491500522754
1,0.3280963425580968,5,39.3822,1,2,4,17.727312261028178
1,0.19894012415799886,13,166.1526,1,3,4,54.40723113704648
1,0.36113033381315396,0,75.9328,1,3,4,34.03662732998086
1,0.2879611814116618,9,175.2054,1,2,4,59.17861100093513
1,0.27480020742350253,4,167.2158,3,1,4,54.84600623564126
1,0.21678264921344606,10,125.802,1,3,1,15.906099459012571
2,0.21632928604329096,6,123.8388,2,1,3,29.442683301628605
1,0.37832409915309384,5,58.8878,1,3,4,33.928869712974524
1,0.18442759826013025,11,133.2284,1,2,4,52.61555283373919
2,0.15139925693344733,0,240.7538,3,1,4,58.008216659366454
2,0.17497644698644443,6,112.7176,2,3,4,18.53517736629461
1,0.25642792359647576,5,151.505,3,1,4,50.46469062621904
2,0.3805999763531259,13,100.5332,2,3,4,33.58370438173847
2,0.5170614924745411,5,34.9558,1,1,1,8.240849470776663
1,0.36175601308063976,0,150.8024,2,1,2,66.34960135524553
1,0.3513540536268224,3,89.7488,2,1,2,43.606476583186584
1,0.12119820955773233,5,74.5038,1,2,4,27.1852533554499
2,0.19472581236189515,13,129.6994,2,1,3,37.59645462008353
1,0.21900775100438796,13,185.0898,2,3,4,54.712309401084504
1,0.3240660688810231,13,155.263,2,3,4,41.48605789900988
1,0.12073695374656426,6,160.7262,1,2,4,53.51889012302105
1,0.37930274715588336,13,169.4816,1,1,1,22.435347111199327
1,0.23141692677935208,4,178.6002,2,3,4,59.84984544675116
1,0.27547997204878616,8,37.6532,1,2,4,23.98439492670182
1,0.34681549705859455,11,142.747,1,3,4,56.11803631632169
1,0.42738012588327035,11,243.0196,1,3,4,58.088504886939546
1,0.5063352545497893,1,94.8436,1,3,1,23.81725424980806
2,0.3271650088258217,6,144.2786,1,2,4,16.998741129860175
1,0.0,5,258.3304,3,1,4,57.950799821917904
2,0.32594289070326415,6,176.1396,3,1,4,60.52463630621831
1,0.23568155846395789,4,220.5114,1,2,4,72.94568938600827
1,0.1392338213222635,8,194.5794,2,1,2,59.25731347268454
1,0.2547974960630501,3,88.1198,1,3,4,41.7659670066431
1,0.30772435392734193,9,254.9698,1,2,4,50.36564305158825
1,0.1398381385745677,11,162.421,2,1,3,44.24310115712957
1,0.18182666746107404,10,172.4738,3,1,4,43.720839424695406
2,0.2796103789203827,10,106.7596,2,3,4,64.02081536500452
1,0.0,3,90.2804,2,1,3,40.66752020962183
2,0.31714824451666135,6,123.5388,2,1,3,44.513153112310526
1,0.36895120138034515,11,38.319,1,1,1,12.102726965440475
2,0.1461288540980186,6,122.1098,2,1,2,58.088504886939546
1,0.3393634909650713,14,199.8084,1,3,4,48.79447509708451
1,0.3369852489353206,14,184.2924,1,2,4,43.0223662761592
1,0.19657560377625705,6,212.1586,1,2,4,76.87418812579422
2,0.3965433570241721,13,145.6418,1,2,4,46.98007024260394
2,0.10448469744417122,13,185.3608,1,3,4,44.959635229837
1,0.18213444759298006,13,172.0422,1,2,4,73.11435016465646
2,0.24232153432990639,0,171.1422,1,2,4,54.143488989905336
1,0.0,0,111.8544,2,1,3,38.13275757141096
1,0.3761972195537867,3,168.4132,3,1,4,53.618321495548514
2,0.18946222314751823,5,244.4486,2,3,4,79.70610767061706
1,0.19995160414460295,13,227.3694,2,3,4,67.58245334404485
1,0.0,8,123.473,1,3,1,19.22287699591297
1,0.0,6,90.883,1,1,1,9.480664533670621
1,0.23250145590942006,13,116.8466,1,3,4,48.548244046515215
2,0.09816731125990974,4,121.87299999999999,2,3,4,49.633254980909726
1,0.29371122893073054,5,147.2076,2,3,4,43.83490390088702
1,0.1818828991411782,9,116.5124,3,1,4,32.65902019350856
2,0.2097365704878384,15,60.2904,1,2,4,25.386894256682915
1,0.21720523934748903,0,99.4016,1,2,4,49.283246646299595
1,0.27293963251972037,13,251.9724,1,2,4,50.16696123944523
2,0.19796267577500565,13,97.34100000000001,3,1,4,31.07104761671225
1,0.3403219270044174,14,198.3084,1,2,4,67.55289187000065
2,0.3591780422019141,0,226.9404,1,2,4,51.96618900785394
2,0.4004638622897202,13,143.9128,2,1,3,39.773619397786774
2,0.2922198282115709,6,226.7694,2,1,2,78.52371488919765
1,0.1972948326743506,14,34.919000000000004,1,3,4,21.81850132341816
2,0.20385694248663694,6,124.5072,1,3,4,49.498929281349106
1,0.2454332190230165,7,115.9834,1,3,1,18.588980606800362
2,0.3018244821083936,5,233.5984,1,2,4,43.05330649323
1,0.34332786662314496,13,193.6136,1,2,4,66.86937116498106
1,0.17548528428332674,14,143.3154,1,3,4,44.55800264823368
2,0.25236795161034214,4,181.9318,1,2,4,77.16378295547725
2,0.42900063519766496,4,110.15700000000001,2,1,3,43.21537920694437
2,0.3644594078906456,6,190.6872,1,2,4,47.63450849961612
1,0.1429753090571935,14,216.4508,1,2,4,73.66322013053733
1,0.1941980303710622,10,64.4826,2,1,2,50.186864815407624
1,0.11764686141159907,5,65.2168,1,2,4,30.96372070665927
1,0.24535381798537392,15,162.9526,3,1,4,33.928869712974524
1,0.09251787394876732,8,117.2492,1,2,4,49.323758980840054
1,0.24876364887177546,4,147.905,2,3,4,40.59378031176698
1,0.22822273112028083,10,242.8512,2,1,2,76.26551514282193
2,0.19845904363369285,10,224.8404,1,1,1,39.68983245114547
1,0.2534587639045058,7,45.206,2,3,4,28.14785959891089
1,0.0822162940055072,9,42.8112,3,1,4,25.281772089788326
1,0.4089544827972913,9,176.2712,3,1,4,54.66361129673011
1,0.12120540416994616,0,84.725,2,1,3,41.805801032871024
2,0.11641067390922535,13,142.0154,2,1,3,49.10052749207487
1,0.324169640774703,6,82.3908,2,1,2,60.7552071842406
1,0.13053266640960032,8,112.5228,1,3,4,44.60280708655006
2,0.19676939548618835,6,110.65700000000001,1,2,4,45.686792402181176
2,0.2743931066918409,6,119.1808,1,1,1,18.749463992338555
2,0.0,5,148.7418,1,2,4,50.014104010768804
1,0.0,13,119.5124,2,1,3,28.802548498353406
2,0.2865061727083729,6,92.2488,2,1,3,36.85419921799957
1,0.30972730263895043,14,198.5768,2,1,2,83.05232085860094
2,0.10699826634109544,13,72.9038,1,2,4,32.16602555492363
1,0.09376737172385712,9,195.011,1,2,4,44.318280652570444
1,0.22173720481687326,13,114.9176,1,2,4,44.12254752391344
1,0.2811529690399872,8,39.8506,2,1,2,38.47172208258944
2,0.22266658258481448,0,227.4062,3,1,4,72.05027827843554
1,0.14966493243241719,6,96.0094,1,3,4,42.5320890622598
1,0.18419243198351012,12,111.586,1,2,4,58.2716054352375
2,0.14702855845039087,12,185.0582,1,2,4,72.11955074735283
1,0.28540077084689175,11,36.819,2,3,4,27.730831217257084
1,0.2758218990580697,0,112.4544,2,3,4,48.46588903548557
2,0.36847754477037,5,54.56399999999999,1,3,4,39.973991544503036
2,0.0,6,193.0504,2,3,4,49.927499436683185
1,0.27729321304352184,4,61.5536,1,2,4,28.218731367657192
2,0.3585295036674109,0,226.5404,1,2,4,67.08806153109508
2,0.12162794497976195,4,191.5162,1,3,4,55.48566661760495
2,0.257695271590303,5,259.7962,2,1,2,75.48454411334814
2,0.08450128993098271,13,40.848,3,1,4,26.059854182247452
2,0.14442568677350992,13,62.8194,3,1,4,30.476072581617206
1,0.35120661297874217,7,172.5396,1,2,4,60.52463630621831
1,0.39992198864278516,13,93.912,1,2,4,36.12434082443581
1,0.2590919547187832,14,242.8486,2,1,2,58.48829284566271
1,0.20672771463932937,3,255.933,1,2,4,62.008023674360075
2,0.4154872838005996,10,148.4708,2,1,2,61.33326992750346
1,0.08531419577069223,10,196.7426,1,2,4,52.61555283373919
1,0.0,4,205.7296,1,2,4,67.60215381184241
2,0.17549378906388682,13,252.9724,1,2,4,54.95515262466296
1,0.34859822145272057,6,118.244,1,3,4,30.96372070665927
1,0.23149804534811952,3,149.7734,1,2,4,48.73986458741961
1,0.1875197029647818,8,84.4224,3,1,4,29.192875843260115
1,0.2479331724477384,9,48.6034,1,3,1,12.075189439507772
1,0.2079095909283648,15,37.5164,1,2,4,16.44125299361335
1,0.2502801290554246,15,36.6532,1,2,4,15.864186080603064
2,0.2521585612268598,4,89.4856,1,2,4,33.80107690592121
1,0.2781902172974456,8,60.8536,3,1,4,36.70938844491965
2,0.0937301979086783,10,204.998,1,2,4,73.25536157852203
2,0.36958475482627795,10,238.0248,1,3,1,26.665978324449302
2,0.23438836788543924,15,64.2168,1,2,4,40.76563258432279
2,0.08416760065488382,14,191.153,1,2,4,58.442741208810524
1,0.16447496162030256,9,73.9354,1,2,4,40.68388870302346
2,0.2699331269036833,13,118.6098,1,2,4,29.044252443469773
1,0.4940671158860909,13,148.076,1,3,1,12.102726965440475
1,0.3765490632042523,13,121.9072,1,2,4,36.70938844491965
1,0.1881874809863823,1,218.2166,2,1,2,60.837342151017744
1,0.1512092523624133,5,260.0594,3,1,4,77.57684061625608
1,0.23240469659626073,13,116.5466,3,1,4,43.422869550502995
2,0.34272819989023373,13,158.9578,1,2,4,47.39629943360558
1,0.33781145628885945,8,158.8604,2,3,4,66.60999324425728
1,0.2147660215210963,5,206.7954,1,3,1,28.871813244062107
2,0.27540727477682936,13,85.1908,1,3,4,46.702899267604366
2,0.2563767520661731,0,188.324,3,1,4,38.618544768025636
1,0.3128339623506374,9,221.8456,1,1,1,29.735204724366707
1,0.24254398157859947,9,110.4912,1,3,1,20.898918632312053
1,0.24761473502196918,14,93.3436,2,1,3,36.38145681525137
2,0.3520815459520706,13,33.2874,1,2,4,11.880639713416109
2,0.11945875438828248,13,187.3872,2,1,3,51.45114964701955
1,0.24667313189725387,5,75.0696,1,1,1,12.21225613881399
1,0.0,6,253.0356,2,1,2,106.98178349607002
1,0.11875754291833424,9,225.4746,1,2,4,36.69124691258121
1,0.1841234422880476,14,56.2614,1,3,4,27.81473710104052
2,0.15637791404159349,6,197.21099999999998,1,2,4,61.08853411238479
2,0.0,4,55.9298,1,3,1,10.385547650461193
2,0.31101515557927395,13,159.0262,2,1,2,76.73115012822367
1,0.31176624897509353,4,89.8856,1,2,4,18.749463992338555
2,0.25691474461385044,6,188.4214,1,2,4,53.1631545339439
2,0.17575727011990144,3,228.7352,2,3,4,77.16809703497943
1,0.16881455505968673,0,195.8136,3,1,4,48.30075775803109
1,0.1840745718452171,13,213.2902,1,2,4,65.17517932464781
1,0.25800318602683964,6,185.324,3,1,4,62.569193697857415
1,0.4122416706253748,8,116.2492,1,3,1,10.7633266233075
1,0.0,14,263.591,1,2,4,28.08866319353771
2,0.29114462385556766,3,215.0218,1,3,4,43.85768119725438
2,0.16618377177089225,3,168.27900000000002,1,3,4,63.833345517840435
1,0.22840095227472235,13,121.7072,1,2,4,53.08168799124609
2,0.0,4,184.2608,2,1,2,77.87237250784132
1,0.19611296999433772,9,104.0332,1,1,1,14.32013966412339
1,0.16059008375363654,6,166.9474,1,2,4,53.5126695278791
2,0.4016230782711571,3,185.1266,3,1,4,47.04380086685173
1,0.18611949387423124,7,116.1492,1,2,4,35.69791590555393
1,0.0,4,89.1856,2,1,2,45.92661973191582
2,0.25358845005244224,6,77.3012,2,3,4,39.923992786293304
1,0.27574695102575475,9,153.9656,2,1,3,51.243684488920195
2,0.2666300639462849,5,228.601,1,2,4,69.4530128936103
1,0.4334063705115558,3,119.244,1,1,1,10.947328441222544
1,0.20792925239128815,15,38.3164,1,3,4,23.25144296597525
1,0.16141594097238351,6,169.5474,2,1,2,64.89364375653443
1,0.3303831124618811,13,161.3578,2,1,3,67.02848946530125
1,0.28394582229714177,9,168.37900000000002,1,2,4,34.473946684416624
2,0.30021525610801325,6,89.8856,1,1,1,13.25787313259559
2,0.3145443831957582,5,195.7768,2,3,4,64.33205110984726
2,0.0,6,225.1088,3,1,4,59.82759229653154
1,0.18050082271280649,8,192.1162,1,2,4,62.03486116692775
1,0.3129492802356318,10,98.9042,2,1,2,70.42875833067058
2,0.0,6,208.5638,2,3,4,73.37342025556666
1,0.14280001750700172,13,248.9092,1,3,4,47.3400760455663
1,0.3222002932959559,13,113.7544,1,3,4,25.906107388027248
1,0.17626458237547327,3,179.6686,1,3,1,13.332989162224651
1,0.24958860751244236,13,242.417,1,3,1,22.0461788072219
2,0.151375288604184,6,181.195,1,2,4,48.787652126332134
1,0.38994651043444406,2,99.9358,1,3,4,14.17997179122723
1,0.21211151312458265,9,59.2562,2,1,3,25.5307305026707
1,0.21497667547899235,0,199.8084,1,2,4,62.9933964793136
2,0.3648567390086142,3,221.5798,1,2,4,64.70870266046137
1,0.5053199867410748,8,84.4224,1,1,1,13.055450968848222
1,0.1920404618823856,5,181.3976,1,2,4,55.48566661760495
2,0.21024401299442513,0,182.995,2,1,3,66.28936566297794
2,0.3712936236996267,5,162.1236,2,3,4,50.77378851336583
2,0.1940825880907404,4,126.7704,3,1,4,51.269663544829314
1,0.4741701255878527,6,112.7886,1,3,1,14.91231705671523
1,0.2984455528232914,6,62.751000000000005,2,1,3,41.32525861988041
2,0.2302767856298155,3,86.0224,1,2,4,35.753824970204235
1,0.3436563297831134,9,262.89099999999996,2,1,2,74.3156174703541
1,0.0,5,182.9292,1,2,4,63.35173557212146
1,0.3701667813297136,4,263.7568,2,3,4,87.44167884939081
2,0.16416486834886446,0,220.9456,2,1,3,42.05192980113993
1,0.0,8,224.4404,2,1,3,75.00673303110861
2,0.3454892357223304,6,180.3976,3,1,4,55.48566661760495
2,0.25951888948591006,13,257.3304,2,1,3,62.24914457243569
1,0.0,9,157.7972,3,1,4,41.39769558803968
2,0.22296361810842594,6,78.2644,2,3,4,38.63578134320568
2,0.3495827384182463,5,119.7466,1,2,4,63.29916587128143
1,0.3724815673291767,13,147.476,2,1,2,58.04263949890632
1,0.26604615764938233,14,114.586,1,3,4,35.28520936596522
1,0.19362934953152117,6,95.5094,1,1,1,9.757530425266426
1,0.23135925527196874,8,185.1608,2,3,4,48.87627645391985
1,0.2759782835659357,8,34.0532,1,2,4,23.98439492670182
2,0.09997500687671894,13,154.463,1,2,4,61.2789686597286
1,0.2873934933153498,0,149.1076,1,2,4,34.386927748782675
1,0.2512424187910951,2,131.3626,3,1,4,16.19645640255917
1,0.3249574064396748,6,83.4908,1,3,4,36.636768416441974
2,0.14786313265990275,6,247.0092,2,1,2,74.01487958512126
1,0.25258714535779525,8,123.0414,2,1,2,68.0439064134328
1,0.07753975109580892,9,163.0526,1,2,4,40.55275576332637
2,0.2514104174452602,0,89.383,1,2,4,35.47339848393441
1,0.264214146101226,9,90.5146,1,2,4,27.01327081269501
1,0.10798362375841997,5,96.541,2,1,3,47.121576798744755
2,0.3773735218586487,15,171.9448,1,3,4,61.235492975887766
1,0.15564993414711104,4,48.7718,1,3,4,15.373971510315739
1,0.2871248944274947,9,61.3194,2,1,2,45.203320674481425
1,0.25868654970832944,5,184.2292,1,2,4,40.51990621904251
1,0.27274531526682544,9,91.4462,1,2,4,44.084806906688385
2,0.07436743911148212,6,171.179,1,3,4,70.16830481064794
1,0.16905491711275364,13,90.3146,1,2,4,50.5372021386226
1,0.1967366691798964,9,165.0842,3,1,4,48.17653785817325
2,0.0,0,53.1298,1,2,4,28.441993601011866
1,0.3286404296491836,13,148.7076,1,2,4,36.472844693004134
2,0.15371014280131287,10,223.2404,2,1,3,49.75383804290881
1,0.2658203321794629,6,180.4002,1,3,1,26.76566457235837
2,0.2805705526244691,6,258.5646,2,1,3,55.60553209888383
2,0.21496082201182615,13,178.0344,2,1,3,40.073801915965
1,0.11300333180928782,10,39.9822,2,1,3,8.863656130514089
2,0.22019718663052895,0,131.2626,3,1,4,58.39715404024412
1,0.3641374754127897,5,226.2062,1,1,1,26.021502646849587
2,0.35841244537543615,0,102.0332,2,3,4,45.284257750348516
1,0.4016434924158488,9,57.5562,2,1,3,28.802548498353406
1,0.10588319507835037,9,166.9184,1,1,1,25.69968093187151
2,0.3380747136359062,4,94.9436,2,3,4,35.05804900447257
1,0.17636143852894828,6,159.9578,1,3,4,52.22817821827601
1,0.29201881446235617,6,165.05,1,3,4,48.27318096003204
1,0.25863578832017814,6,186.424,2,1,3,36.12434082443581
1,0.2806493523954759,4,241.3854,1,3,1,21.985695349476668
2,0.189849780089417,5,244.4486,1,2,4,64.45095965150557
2,0.22036261025863713,13,188.4898,1,1,1,13.678077350271126
1,0.28740585762993764,0,120.9756,2,1,2,62.270532356805816
1,0.2534575763318193,8,121.9414,1,2,4,38.237374386848266
1,0.17672028463082556,6,160.3578,2,1,3,42.01232914276475
1,0.3164094515023216,9,188.3898,1,2,4,59.62135691176443
2,0.47347083331499945,13,168.8816,1,3,1,12.953053694013624
1,0.18958828286579316,14,40.5138,1,3,4,21.136503968253596
2,0.25728276273392275,2,184.4292,3,1,4,55.68928442707807
2,0.26728084667630037,6,61.0536,1,2,4,43.57592913524621
1,0.32872350235418213,13,181.7634,2,3,4,78.61269363149948
1,0.16191400186518767,5,207.5954,2,1,2,81.66181972011155
1,0.2931526274826818,13,168.6816,1,2,4,36.636768416441974
2,0.09345739136098333,10,207.898,1,2,4,55.64144139038815
1,0.22139674116842822,9,128.7336,2,3,4,46.61728434819
1,0.3339975763385118,13,59.821999999999996,2,1,2,40.96115232754079
2,0.17513553894055883,13,253.1724,2,3,4,72.69883355322835
2,0.27927699690450697,10,107.1596,3,1,4,52.95611012904932
1,0.29277170799105573,5,146.6076,2,1,2,42.115213403234705
2,0.23755585448479272,2,234.93,1,2,4,68.26858721256798
1,0.25729490278666617,9,61.451,2,1,3,11.247310789695465
2,0.4955225797075245,12,172.2764,1,3,1,13.10634960620233
2,0.11292342538198176,13,55.5588,1,3,4,40.04055943665123
2,0.27919407945012015,10,238.7248,3,1,4,46.18682929147659
1,0.25302743131921485,9,36.0848,2,1,3,19.309272384012818
2,0.4270916365371722,4,109.15700000000001,2,1,2,43.21537920694437
2,0.36922729314068864,5,54.864,2,1,3,17.876912485102118
1,0.13022608033723507,6,210.0586,1,3,4,64.9705471733154
2,0.2610091109520892,3,101.199,1,3,4,32.12460116483938
2,0.1653590336207853,13,257.8304,1,3,4,42.524261310456644
2,0.18616697881203315,1,155.8288,2,3,4,33.16476443456217
1,0.0,3,89.8804,1,2,4,33.204891205965424
2,0.2565964126795229,13,179.86599999999999,3,1,4,51.927738252305964
2,0.17075937163154473,3,174.537,1,2,4,35.14340620941573
1,0.2522886878161603,5,74.7696,1,3,1,8.635369129342417
1,0.23887253923379306,4,225.0404,1,3,4,70.36255254039608
1,0.3400884443788116,1,218.3166,1,1,1,20.867036205460515
1,0.2751212696248692,6,98.241,2,1,2,47.121576798744755
1,0.4096882204799157,9,193.9136,2,3,4,55.7729109873243
2,0.2229850555530572,0,224.5062,1,2,4,67.18723092969377
1,0.3754414867858905,3,167.7132,2,1,2,62.366686620342435
1,0.24254392798006716,8,80.8618,2,3,4,35.90249016433261
1,0.30621200825571815,6,90.3146,2,1,3,41.63024621594256
1,0.21930074327279422,7,159.2946,2,3,4,43.51476990632031
2,0.137727059795815,6,61.9536,1,2,4,35.00102855631531
1,0.15502414005567003,6,124.973,2,1,2,49.633254980909726
2,0.2654133229512038,13,63.4484,1,2,4,32.31059269032371
2,0.35421665968725974,13,264.491,2,3,4,81.08498627982864
1,0.11853375046795744,14,128.9652,2,1,3,40.97740352926232
1,0.37341223199032997,4,103.0306,3,1,4,49.032680938329285
2,0.12881578319445175,6,46.9034,1,2,4,31.178005067675514
1,0.3525076084285274,9,93.6462,1,1,1,16.662490810200016
1,0.10611863644054234,3,189.5188,1,3,4,43.63700264683632
1,0.34716108364849885,6,45.906000000000006,1,2,4,20.480576163770394
2,0.12635389982109774,13,229.4352,1,3,4,69.3522833077614
1,0.3104613132098748,1,163.5552,1,3,4,42.27300793650719
1,0.27023941422375825,6,187.953,1,2,4,51.54165305847301
2,0.20843165066755096,6,158.1946,2,1,2,83.3244405921816
1,0.22253222912647955,6,147.3734,2,1,3,48.73986458741961
1,0.28134128385290347,5,223.8062,3,1,4,65.48601224689132
1,0.22077474266772457,1,60.4194,3,1,4,31.475552417709846
2,0.2682502506988577,4,195.3794,2,3,4,59.25731347268454
1,0.40267524011292277,6,37.719,2,1,3,23.436829990423192
2,0.23200721971524937,3,155.2972,1,1,1,17.652036709683106
1,0.263753216094136,10,52.4324,1,2,4,23.90097069158489
1,0.23668401720437315,5,40.0454,2,1,2,20.480576163770394
1,0.3315286895579325,4,41.9428,1,3,4,39.21731760332417
2,0.1713674794119351,1,187.7556,1,2,4,61.2789686597286
1,0.23526152469114026,0,131.5284,1,2,4,39.773619397786774
2,0.0,0,49.2008,3,1,4,25.64781472172629
2,0.3961396319481301,6,238.3538,1,2,4,74.35144517761574
1,0.19850862953534287,9,149.8366,2,1,3,47.61353799078577
1,0.412524564117096,7,55.2614,3,1,4,26.8029513300308
1,0.18378691193879937,5,222.8456,2,1,2,84.10385960227985
1,0.2398893786727541,13,55.8956,2,1,3,22.166650626560614
2,0.40011985829248714,6,61.5194,1,2,4,32.44425681072075
2,0.3159631750695008,5,87.4856,1,2,4,16.23751212470679
1,0.11277387108723368,10,40.2822,1,3,4,25.070205423968908
1,0.30046403112519143,9,86.7882,1,2,4,44.44579395173406
1,0.0,15,191.882,3,1,4,62.1420952334245
2,0.09979449383608295,13,157.963,1,2,4,53.069143577035426
1,0.18077289343261616,5,150.7392,2,3,4,55.96358816230425
2,0.0,6,115.0176,3,1,4,64.20773785144591
1,0.2790143419252853,0,179.166,3,1,4,55.281298826999354
2,0.10697299659259807,13,73.5038,2,3,4,38.44575399182594
1,0.17667713207996105,9,177.1054,1,2,4,51.250180487487064
1,0.2261560633721767,9,127.3678,2,1,3,57.50098086119923
